SITENO,dam_count,min_NID,max_NID,TOT_POPDENS90,TOT_POPDENS00,TOT_POPDENS10,TOT_FRESHWATER_WD,TOT_S1100,TOT_S1200,TOT_S1400,TOT_S1500,TOT_S1630,TOT_S1640,TOT_S1710,TOT_S1720,TOT_S1730,TOT_S1740,TOT_S1780,TOT_S1820,TOT_TOTAL_ROAD_DENS,TOT_RDX,GAGESII_class,WR_report_remarks,ADR_citation,Screening_comments
06914000,41,50,24000,1.96,2.2,2.36,19,0,0.06,1.1,0,0,0,0,0,0,0.14,0,0,1.3,558,Non-ref,Flow slightly regulated since 1958 by Bluestem Lake,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07177500.2006.pdf,upstrm reservoirs
06917000,20,45,3204,2.55,2.75,2.77,77.38,0,0.17,1.06,0,0,0,0,0,0,0.1,0,0,1.34,397,Ref,,2002 ADR,"hvy ag, much riparian, NEoA"
06918460,1,86,86,7.69,9.06,9.87,4.1,0.04,0.13,1.28,0,0,0,0,0,0,0.25,0,0,1.72,565,Ref,,2002 ADR,"mod-hvy ag, forested riparian, NEoA"
06919500,9,54,361,4.06,4.61,4.74,1.02,0,0.13,1.1,0.03,0,0,0,0,0,0.18,0,0,1.44,599,Ref,,2002 ADR,"mod ag, forested riparian, NEoA"
06921070,6,34,214,12.47,16.43,19.24,11.73,0.04,0.11,1.59,0,0.01,0,0,0,0,0.26,0,0,2.04,603,Ref,,2002 ADR,"mod-hvy ag, forested riparian, NEoA"
06921200,4,50,77,13.57,16,16.59,0.88,0,0.17,1.36,0,0,0,0,0,0,0.27,0,0,1.8,278,Ref,,2002 ADR,"mod-hvy ag, forested riparian, NEoA"
06928000,24,20,431,7.85,8.94,9.62,2.01,0.01,0.11,1.15,0.02,0,0,0,0,0,0.25,0,0,1.54,2399,Non-ref,Considerable regulation since 1963 by John Redmond Reservoir,2002 ADR,upstrm reservoirs & urban
06933500,53,0,3636,11.44,12.1,14.33,1.8,0.02,0.11,1.28,0.04,0,0,0,0,0,0.22,0,0,1.68,5348,Non-ref,,2002 ADR,"small towns, mod-hvy ag, NEoA"
06934000,68,0,3636,11.03,11.67,13.89,1.97,0.02,0.1,1.25,0.04,0,0,0,0,0,0.24,0,0,1.66,5863,Ref,,2002 ADR,"mod ag, forested lowlands, several small towns, NEoA"
07014500,118,0,8407,10.13,11.72,12.71,2.32,0,0.09,1.27,0.02,0,0,0,0,0,0.13,0,0,1.52,2049,Ref,,2002 ADR,"small impoundments on tribs, small town, lt ag & forest, NEoA"
07019000,511,0,54166,19.96,23.04,25.79,38.6,0.03,0.1,1.58,0.01,0,0,0,0,0,0.15,0,0,1.93,7200,Non-ref,All is good,http://pubs.usgs.gov/wdr/2004/wdr-ok-04-1/pdf/OK-04-1_pages_i-255_newest.pdf,"upstrm lake,pumping station"
07029500,152,38,10857,18.74,20.54,21.67,1.2,0,0.19,1.24,0.01,0.01,0.01,0,0,0,0.07,0,0,1.6,2484,Non-ref,"Diversions for irrigation of about 30,000 acres upstream from station.  No flow at times some years.",http://wdr.water.usgs.gov/wy2007/pdfs/07211500.2007.pdf,irrigated ag & diversions in HW
07049000,2,106,190,7.26,9.28,10.87,0.31,0,0.17,1.03,0,0,0,0,0,0,0.26,0,0,1.47,540,Non-ref,"Diversions for irrigation of about 26,000 acres upstream from station.  Off-channel lakes make it possible to divert and store water during non-irrigation season.  No flow at times some years.",1996 ADR,much upstrm irrigated ag
07052500,19,0,20077,77.59,97.97,119.74,12.2,0.01,0.21,2.74,0.01,0.01,0,0,0,0,0.31,0,0,3.33,3128,Non-ref,Some regulation by Arcadia Lake (station 07242340) since November 1986.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07243500.2006.pdf,reservoirs & urban in hw
07056000,6,40,296,3,3.49,3.34,2.25,0,0.14,0.77,0.03,0,0,0,0,0,0.23,0,0,1.16,694,Ref,,2005 ADR,National River
07057500,7,10,250,4.45,5.33,5.85,0.66,0,0.1,1.01,0.03,0,0,0,0,0,0.16,0,0,1.31,685,Ref,,2002 ADR,"mostly forested uplands, mod ag valleys, town in hw, NEoA"
07058000,5,39,160,3.66,4.06,4.38,0.41,0,0.11,0.93,0.01,0,0,0,0,0,0.24,0,0,1.3,811,Non-ref,"Diversion for irrigation of about 5,000 acres and withdrawal of an average of about 6 ft³/s for industrial use above station. At times streamflow is augmented by irrigation water, which is pumped from wells.",http://wdr.water.usgs.gov/wy2007/pdfs/07288500.2007.pdf,intensive ag & channelization
07060710,1,60,60,0.48,0.45,0.39,0.8,0,0.12,0.65,0.16,0,0,0,0,0,0.01,0,0,0.94,17,Ref,,2005 ADR,"HBN, NAWQA SWST Reference site"
07066000,1,53,53,4.89,5.4,5.91,0.4,0,0.08,1.07,0.01,0,0,0,0,0,0.11,0,0,1.28,463,Ref,,2002 ADR,OZARK Scenic Riverways
07067000,17,35,445,3.22,3.52,3.78,0.95,0,0.08,0.95,0.03,0,0,0,0,0,0.07,0,0,1.15,1880,Ref,,2002 ADR,Ozark Riverways Nat River
07068000,20,35,445,3.07,3.32,3.53,1.48,0,0.09,0.91,0.03,0,0,0,0,0,0.07,0,0,1.11,2170,Ref,,2002 ADR,"forested upands, mod ag & lt devlopment in basin, small towns,NEoA"
07069500,43,50,11500,11.21,13.15,13.93,4.39,0,0.17,1.29,0.01,0,0,0,0,0,0.14,0,0,1.62,1965,Non-ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07290000.2007.pdf,"mixed ag & forest, minimal channelization, some towns & small impoundmts"
07071500,8,20,724,4.95,5.77,6.05,0.58,0,0.12,0.97,0,0,0,0,0,0,0.12,0,0,1.22,966,Ref,,2002 ADR,"wild & scenic river, nat'l forest"
07072000,12,20,724,4.63,5.32,5.61,2.63,0,0.11,0.93,0,0,0,0,0,0,0.14,0,0,1.2,1403,Non-ref,No known regulation. There are three small diversions for irrigation above station. Flow is affected by discharge from flood-detention pools of,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07307800.2006.pdf,flood retention
07083000,NA,NA,NA,0.03,0.03,0.02,15.03,0,0,0.43,0,0,0,0,0,0,0,0,0,0.43,11,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/07083000.2005.pdf,"HBN, mostly wilderness"
07142300,3,109,246,1.9,1.79,1.37,16.34,0,0.07,0.99,0.14,0,0,0,0,0,0.05,0,0,1.26,512,Ref,,2002 ADR,"hvy ag, some irrigated, NEoA"
07144200,35,50,12364,18.16,19.78,20.84,7.59,0.04,0.07,1.52,0,0.01,0,0,0,0,0.11,0,0,1.75,3327,Non-ref,"regulation since Oct. 3, 1968, by Broken Bow Lak",2004 ADR,upstrm reservoir
07144780,13,50,450,2.13,2.01,1.85,11.53,0,0.06,1.19,0.02,0,0,0,0,0,0.04,0,0,1.31,700,Non-ref,"Seven major reservoirs impact runoff from 100 percent of drainage area for this station. Since Aug. 1957, flow completely regulated by Lake O' the Pines (",http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/07346000.2005.pdf,proximal reservoir--
07145700,1,79,79,19.47,19.8,19.31,1.16,0,0.09,1.56,0,0,0,0,0,0,0.1,0,0,1.75,277,Ref,,2002 ADR,"hvy ag, NEoA"
07147070,43,50,9183,4.66,5.45,5.59,4.89,0,0.06,1.28,0.04,0,0,0,0,0,0.07,0,0,1.44,1020,Non-ref,"Major beaver dam activity during the water year 400 ft downstream of gage.  No known regulation or diversions.  During the year, the city of Gilmer discharged a small amount of wastewater effluent into a tributary above this station.",2001 ADR,upstrm city & impoundments
07147800,330,26,246882,14.34,17.84,21.66,2.49,0.03,0.09,1.3,0.03,0.01,0,0,0,0,0.06,0,0,1.52,3906,Non-ref,No known regulation or diversions. Wastewater effluent is discharged into tributaries,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/07346070.2005.pdf,POTW into trib
07148400,59,21,860,2.27,2.32,2.32,1.56,0,0.03,0.57,0.06,0,0,0.05,0,0,0.05,0,0,0.77,667,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07148400.2006.pdf,"NEoA, irrigated ag in basin"
07149000,58,40,4994,1.57,1.39,1.31,5.59,0,0.05,0.73,0.06,0,0,0,0,0,0.09,0,0,0.93,910,Ref,,2002 ADR,hvy ag
07151500,10,51,663,2.32,2.17,1.99,3.38,0,0.1,1.06,0,0,0,0,0,0,0.07,0,0,1.24,1458,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-ks-05-1/pdf/kansas5.pdf,"hvy. Ag, NEoA"
07152000,30,50,15986,4.09,3.94,3.57,2.23,0.01,0.09,1.16,0.01,0,0,0,0,0,0.08,0,0,1.35,3175,Non-ref,,2004 ADR,reservoirs & city in hw
07163000,NA,NA,NA,6.86,8.19,10.26,1.33,0,0.18,1.18,0,0,0,0,0,0,0.29,0,0,1.65,84,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07375500.2006.pdf,"several small towns upstrm, reservoir on trib"
07167500,23,30,773.76,0.52,0.7,0.69,0.34,0,0.07,0.8,0,0,0,0,0,0,0.06,0,0,0.92,322,Ref,,2002 ADR,"mod-hvy ag, NEoA"
07172000,54,21,10649.35,1.2,1.12,0.95,0.59,0,0.05,0.65,0.02,0,0,0,0,0,0.13,0,0,0.85,460,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07378000.2006.pdf,prox suburban
07177500,51,50,893000,9.87,11.14,12.55,1.35,0,0.08,1.22,0.01,0,0,0,0,0,0.12,0,0,1.43,670,Non-ref,"Since 1957, considerable flow from 46 mi² diverted from basin.",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07378500.2006.pdf,a few small off-channel ponds
07180500,6,60,166,0.43,0.41,0.4,0.76,0,0.03,0.79,0,0,0,0,0,0,0.06,0,0,0.89,124,Ref,,2002 ADR,"hvy ag, NEoA"
07183000,305,27,626007,6.78,6.97,6.62,20.8,0.02,0.07,1.1,0.01,0,0,0,0,0,0.13,0,0,1.33,6634,Non-ref,Prior to November 1981 paper mill at Elizabeth pumped about 11 ft³/s of water from wells which was later discharged into Mill Creek 20 mi upstream from station. Some small diversions from April to September for rice irrigation upstream from station.,http://wdr.water.usgs.gov/wy2007/pdfs/08013500.2007.pdf,usptrm city & possible diversion/inputs
07184000,22,50,445,7.59,7.91,7.98,5.1,0,0.16,1.21,0,0,0,0,0,0,0.11,0,0,1.48,134,Ref,,2002 ADR,"hvy ag, extensive wetlands?"
07186000,39,60,2086,16.32,18.82,20.33,3.73,0.02,0.18,1.36,0,0.01,0,0,0,0,0.16,0,0,1.74,1861,Non-ref,"Prior to November, 1981, paper mill at Elizabeth pumped about 11 ft³/s from wells which was later discharged into Mill Creek 36 mi above station. Water is diverted during period April to September at points just above station and 5.0 mi above station for",http://wdr.water.usgs.gov/wy2007/pdfs/08015500.2007.pdf,upstrm cities on main trib
07195800,NA,NA,NA,13.42,16.34,16.22,59.85,0,0.18,1.42,0,0,0,0,0,0,0,0,0,1.62,44,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07195800.2006.pdf,"fish hatchery on trib, mod-hvy ag, some small ponds, NEoA"
07196500,24,38,24400,53.95,79.31,112.9,20.97,0.03,0.26,2.04,0.01,0.01,0,0,0,0,0.18,0,0,2.56,2761,Non-ref,No known diversoins. 10% of drainage area regulated.,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08032000.2005.pdf,lrg. Reservoir upstrm
07196900,1,80,80,13.3,15.51,16.95,4.08,0,0.17,1.17,0,0,0,0,0,0,0.12,0,0,1.46,142,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07196900.2006.pdf,"mod ag valleys, forested uplands, suburban in hw of trib, NEoA"
07197000,5,80,700,10.3,12.51,13.32,2.74,0,0.15,1.2,0.01,0,0,0,0,0,0.26,0,0,1.64,612,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07197000.2006.pdf,"upstrm small towns, mod ag, NEoA"
07208500,NA,NA,NA,0,0,0.01,1.76,0,0,0.56,0,0,0,0,0,0,0,0,0,0.56,11,Ref,NO regulation or diversion,http://pubs.usgs.gov/wdr/wdr-nm-02-1/WDR-NM-02-1.pdf,mostly roadless
07211500,35,32.05,98400,1.6,1.75,1.78,1.85,0.02,0.06,0.78,0.02,0,0,0.01,0,0,0.01,0,0,0.92,1537,Non-ref,"Since water year 1962, at least 10% of contributing drainage area has been regulated.",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08033500.2006.pdf,urban in basin
07221000,10,507,6510,1.3,1.74,1.72,1.95,0.02,0.1,0.69,0.02,0,0,0.02,0,0,0.09,0,0,0.97,717,Non-ref,city of Dallas diverts water from the pool at gage,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08055500.2006.pdf,proximal reservoir--
07226500,NA,NA,NA,0.04,0.04,0.03,0.85,0,0.05,0.8,0.01,0,0,0,0,0,0.02,0,0,0.89,643,Ref,Diversions for irrigation of a few hundred acres upstream from station,2002 ADR,"mostly undeveloped, NEoA"
07243500,310,23.5,190700,34.14,37.9,41.84,3.3,0.05,0.11,1.68,0.01,0.02,0,0,0,0,0.21,0,0,2.11,3982,Non-ref,"diversions upstream from station for irrigation, municipal supply, and oil field operations",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08085500.2006.pdf,reservoir on main trib
07252000,2,140,10906,4.99,5,2.06,0.62,0,0.32,1.04,0,0,0,0,0,0,0.2,0,0,1.56,1,Non-ref,Diversions and municipal wastewater inputs,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08095000.2005.pdf,POTW & diversions
07261000,7,44,448,9.13,11.34,13.35,1.44,0,0.25,1.06,0.01,0,0,0,0,0,0.11,0,0,1.43,430,Ref,,2002 ADR,"mod ag & forested basin, NEoA"
07263295,6,75,261,1.89,2.17,2.31,1.59,0,0.1,1.4,0.02,0,0,0,0,0,0.04,0,0,1.58,55,Ref,,http://wdr.water.usgs.gov/wy2008/pdfs/07263295.2008.pdf,"forest, lt ag & develop, NEoA"
07288500,NA,NA,NA,24.64,24.44,21.65,44.51,0,0.17,2.04,0.03,0,0,0,0,0,0.05,0,0,2.29,1726,Non-ref,many small diversions above station for irrigation and for municipal supply.  Municipal diverts water upstream and returns wastewater effluent,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08103800.2005.pdf,"city, POTW"
07290000,630,29.2,11700,12.46,13.75,15.35,3.73,0.04,0.16,1.06,0.01,0.01,0,0,0,0,0.04,0,0,1.33,3891,Non-ref,at least 10% of contributing drainage area has been regulated. Many diversions above station for irrigation and municipal use affect low flows,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08146000.2006.pdf,irrigated ag & possible diversions
07290650,96,40,15485,9.65,10.54,10.89,3.16,0.05,0.09,0.9,0,0.01,0,0,0,0,0.18,0,0,1.28,721,Ref,,2002 ADR,"upstrm mod-hvy ag, many small ponds, small towns"
07291000,7,41.61,455,2.5,2.95,3.29,0.6,0,0.11,0.82,0,0,0.02,0,0,0,0.07,0,0,1.06,126,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07291000.2007.pdf,"mostly forested, mod ag & lt development, NEoA"
07292500,22,41.61,44065,5.17,5.49,5.57,0.47,0,0.11,0.96,0.02,0,0.01,0,0,0,0.05,0,0,1.19,560,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/07292500.2007.pdf,"mixed forest & ag, lt development, NEoA"
07295000,15,29.3,344,5.82,7.41,6.35,0.73,0,0.13,0.78,0.01,0,0,0,0,0,0.09,0,0,1.05,87,Ref,,2002 ADR,"NEoA, small town in HW of one trib"
07299670,5,30,100,3.38,3.35,3.43,1.75,0,0.12,1.37,0,0,0,0,0,0,0.08,0,0,1.57,173,Ref,No known regulation. There are several diversions upstream from station for farm and ranch use,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07299670.2006.pdf,"mostly undeveloped, NEoA"
07301410,2,200,225,2.67,2.56,2.93,1.36,0,0.09,1.17,0.01,0,0,0,0,0,0.14,0,0,1.4,167,Ref,No known regulation. There are many small diversions upstream from the station for ranch use.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07301410.2006.pdf,"ag & irrigated ag in basin, NEoA"
07301500,64,25,8527,2.42,2.52,2.67,3.05,0.04,0.09,1.3,0.01,0.01,0.02,0,0,0,0.1,0,0,1.56,1879,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07301500.2006.pdf,"lt ag, small towns, NEoA"
07307800,66,33,3278,0.91,1,0.86,6.33,0,0.04,1.17,0.01,0,0,0,0,0,0.04,0,0,1.25,977,Non-ref,No known regulation. There are diversions above station for irrigation.,http://wdr.water.usgs.gov/wy2007/pdfs/08150000.2007.pdf,prox urban & diversion
07315200,8,52,210,0.91,0.79,0.73,2.05,0,0.11,0.99,0.01,0,0,0,0,0,0.06,0,0,1.17,119,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/07315200.2005.pdf,"mostly undeveloped, NEoA"
07315700,32,48.8,3800,2.31,2.31,2.25,1.42,0,0.09,0.68,0,0,0,0,0,0,0.08,0,0,0.86,311,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07315700.2006.pdf,"much ag, small towns, small reservoirs on some tribs"
07335700,NA,NA,NA,0.16,0.18,0.25,1.57,0,0.15,0.32,0,0,0,0,0,0,0,0,0,0.48,34,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07335700.2006.pdf,"HBN, mostly forested, NEoA"
07340000,34,50,1598950,6.04,6.54,6.65,0.76,0,0.08,1.31,0.11,0,0,0,0,0,0.11,0,0,1.61,2275,Non-ref,No known regulation or diversion.,http://wdr.water.usgs.gov/wy2007/pdfs/08150700.2007.pdf,upstrm city & possible diversion
07340300,NA,NA,NA,0.3,0.54,0.32,0.45,0,0.06,0.67,0.02,0,0.02,0,0,0,0.14,0,0,0.91,57,Ref,,2005 ADR,NEoA
07346000,71,14.5,1998740,20.56,23.91,26.59,113.57,0.02,0.12,1.38,0.01,0,0.01,0,0,0,0.16,0.01,0,1.71,460,Non-ref,Several small diversions above station for irrigation,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08167500.2005.pdf,"upstrm. Smal.dam, urban"
07346045,7,53,620,10.09,10.16,10.69,13.66,0,0.11,1.11,0.01,0,0,0,0,0,0.08,0,0,1.31,125,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/07346045.2005.pdf,"mostly forested hw, NEoA"
07346050,37,6,26000,15.4,17.41,19.64,1.68,0,0.11,1.13,0.01,0,0,0,0,0,0.21,0,0,1.48,286,Non-ref,"No known regulation, but many small diversions",http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08171000.2005.pdf,"upstrm small town, lt. ag"
07346070,58,6,26000,15.87,18.63,21.23,5.56,0,0.13,1.21,0.01,0,0,0,0,0,0.24,0,0,1.6,408,Non-ref,Flow is affected at times by discharge from the flood-detention pools of 18 floodwater-retarding structures,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08172000.2006.pdf,"towns upstrm, RoR dam on trib"
07359610,NA,NA,NA,3.71,4.56,4.36,0.2,0,0.13,0.7,0,0,0,0,0,0,0.09,0,0,0.92,140,Ref,,http://wdr.water.usgs.gov/wy2009/pdfs/07359610.2009.pdf,"forest, lt ag & develop, NEoA"
07362100,11,52,322,4.83,4.38,3.76,6.1,0,0.14,0.98,0.05,0,0.06,0,0,0,0.09,0,0,1.33,446,Ref,,2005 ADR,"forestry & lt ag, lt development"
07362587,NA,NA,NA,0,0,0,2.66,0,0,1.23,0,0,0.05,0,0,0,0,0,0,1.28,29,Ref,,http://wdr.water.usgs.gov/wy2008/pdfs/07362587.2008.pdf,"forest, lt ag & develop, NEoA"
07363500,70,50,33937,14.41,18.37,22.23,10.7,0.02,0.15,1.37,0.02,0,0.06,0,0,0,0.05,0,0,1.68,4463,Non-ref,There are many small diversions for irrigation above station,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08205500.2005.pdf,"proximal irrigated ag & oilfields, hw NEoA"
07373000,1,60,60,8.98,10.52,11.88,1.27,0,0.27,1.25,0,0,0,0,0,0,0.04,0,0,1.56,33,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07373000.2006.pdf,HBN
07375000,6,52,181,9.2,11.18,16.25,5.4,0,0.27,1.22,0,0,0,0,0,0,0.03,0,0,1.51,150,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07375000.2006.pdf,"mod ag, forested riparian, NEoA"
07375500,45,40,16800,26.32,28.94,31.56,3.11,0.07,0.28,1.43,0.01,0.01,0,0,0,0,0.05,0,0,1.9,1245,Non-ref,storage in Overland Reservoir,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/09132500.2006.pdf,proximal reservoir--Paonia res.
07376000,6,59,198,9.56,10.07,11.28,0.58,0,0.33,0.71,0.01,0,0,0,0,0,0.06,0,0,1.13,298,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/07376000.2006.pdf,"mod ag, small towns, NEoA"
07378000,23,45,385,65.41,69.38,75.46,14.93,0,0.34,1.02,0.01,0,0,0,0,0,0.03,0,0,1.41,483,Non-ref,"Natural flow of stream affected by transbasin diversions, numerous storage reservoirs, and diversions",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/09251000.2006.pdf,"upstrm reservoirs, diversions, urban"
07378500,74,45,770,46.39,50.36,54.89,8.9,0,0.26,1.08,0.01,0.01,0,0,0,0,0.05,0,0,1.44,1829,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/09292500.2006.pdf,many HW small reservoirs
08013000,4,60,600,4.83,4.94,4.93,14.92,0,0.21,1,0.01,0,0.04,0,0,0,0.05,0,0,1.32,494,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08013000.2006.pdf,"mixed forest & mod ag, lt development, NEoA"
08013500,6,60,600,6.75,7.35,7.2,16.84,0,0.2,0.84,0.01,0,0.04,0,0,0,0.04,0,0,1.13,569,Non-ref,Flow slightly regulated by dams and gates on small headwater lakes.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/09299500.2006.pdf,"roadless, but small reservoirs in headwaters"
08014500,5,54,360,7.67,3.74,3.96,4.55,0,0.15,1.36,0.01,0,0.01,0,0,0,0.02,0,0,1.54,323,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08014500.2006.pdf,"lt development & ag, forested riparianm, NEoA"
08015500,22,50,57500,12.62,11.83,12.45,9.85,0,0.19,1.11,0.01,0,0.02,0,0,0,0.03,0,0,1.37,1211,Non-ref,"Diversions for irrigation of about 5,000 acres upstream",2002 ADR,proximal irrigated ag & possible diversions
08023080,22,65,5166,4.83,4.98,5.34,3.46,0,0.2,0.93,0,0,0,0,0,0,0.14,0,0,1.27,42,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-la-05-1/pdfs/WDR_LA-05-1.pdf,"mostly forested, recent oil/gas activity"
08025500,1,6820,6820,7.36,6.93,6.9,0.68,0,0.16,1.2,0.07,0,0,0,0,0,0.04,0,0,1.49,99,Ref,,http://pubs.usgs.gov/wdr/2005/wdr-la-05-1/pdfs/WDR_LA-05-1.pdf,"NEoA, small reservoir on 1 trib"
08029500,2,96,175,3.47,4.39,4.43,3.15,0,0.11,1.01,0.06,0,0,0,0,0,0.25,0.01,0,1.45,92,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08029500.2005.pdf,"mostly forested, NEoA"
08032000,106,14.2,1045000,30.96,36.35,42.5,12.42,0.02,0.15,1.46,0,0,0.01,0,0,0,0.15,0.01,0,1.8,755,Non-ref,"Diversions for mining, municipal use, and for irrigation of about 2,700 acres above station.",2003 ADR,upstrm irrigated ag &  possible diiversions
08033500,165,14.2,1045000,20.05,22.96,25.81,11.03,0.01,0.13,1.27,0.02,0,0,0,0,0,0.14,0.01,0,1.57,2452,Non-ref,"Several diversions for irrigation above station of about 3,100 acres,",2002 ADR,irrigated ag & trnsmtn diversions
08050800,2,400,400,16.87,22.35,25.08,1.36,0,0.15,1.85,0.02,0,0,0,0,0,0.46,0,0,2.49,39,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08050800.2006.pdf,"mod ag & lt development, NEoA"
08055500,391,5,1931900,55.32,88.05,137.28,13.96,0.04,0.11,2.09,0.03,0.03,0.04,0,0,0,0.16,0,0,2.52,2641,Non-ref,A few small ranch diversion ditches.  Flow slightly regulated by Poore Lake,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/10296000.2005.pdf,"mostly roadless, but proximal irrigated ag"
08066200,NA,NA,NA,12.39,12.72,12.97,1.14,0,0.19,1.19,0,0.01,0,0,0,0,0.05,0,0,1.44,120,Ref,No known regulation or diversions.,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08066200.2005.pdf,forested & lt ag
08066300,1,197,197,7.36,10.65,12.34,6.81,0,0.05,1.53,0.02,0,0,0,0,0,0.24,0,0,1.85,79,Ref,at least 10% of contributing drainage area has been regulated. No known diversions.,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08066300.2005.pdf,"lt development, mixed forest & lt ag, small reservoirs, NEoA"
08070000,11,85,423,12.2,14.23,15.29,1.96,0,0.09,1.23,0.01,0.01,0.01,0,0,0,0.08,0,0,1.43,239,Ref,No known regulation or diversions.,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08070000.2005.pdf,"prox gravel pits, mostly forested hw"
08070200,22,85,423,15.76,20.04,22.15,10.51,0,0.09,1.32,0.02,0.01,0.01,0,0,0,0.08,0,0,1.53,275,Ref,No known regulation or diversions.,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08070200.2005.pdf,"upstrm small town, lt ag & forested basin"
08079600,3,220,490,0.51,0.36,0.33,3.31,0,0.04,1.38,0.01,0,0,0,0,0,0.01,0,0,1.43,133,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08079600.2006.pdf,"moslty undeveloped, NEoA"
08082700,1,880,880,0.08,0.08,0.03,14.99,0,0.03,0.88,0,0,0,0,0,0,0.01,0,0,0.93,50,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/08082700.2006.pdf,"many small off-channel ponds, NEoA"
08085500,46,50,150000,14.91,16,16.47,12.64,0.02,0.09,1.4,0,0.01,0.03,0,0,0,0.08,0,0,1.63,2406,Non-ref,few small ranch ditches. Flow slightly regulated by Poore Lake,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/10296500.2006.pdf,irrigated ag & small reservoirs upstrm
08086212,20,51,6696,3.15,3.11,3.26,0.34,0.03,0.08,1.53,0.01,0,0.03,0,0,0,0.08,0,0,1.77,508,Ref,No known regulation or diversions.,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08086212.2005.pdf,"mod ag, lt development, NEoA"
08086290,6,76,32800,1.95,2,2.27,1.38,0.04,0.04,0.79,0.34,0.01,0.04,0,0,0,0.17,0,0,1.43,190,Ref,No known regulation or diversions,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/08086290.2005.pdf,"mod ag, lt development, NEoA"
08095000,79,54,10169,11.24,12.86,14.65,1.93,0,0.11,1.21,0.02,0,0,0,0,0,0.28,0.01,0,1.63,651,Non-ref,"Many diversions for irrigation above station. Flow regulated by Bridgeport Reservoir (station 10292500) and Topaz Lake (station 10297000), combined capacity, 101,900 acre-ft. No flow at times in 1924, 1925, and 1931.",http://wdr.water.usgs.gov/wy2009/pdfs/10301500.2009.pdf,prox & upstrm irrigated ag & diversions
