SITENO,YR,MNTH,RX1day,RX5day
03604000,2014,9,4.46,6.68
03604000,2014,10,63.07,132.34
03604000,2014,11,39.57,48.96
03604000,2014,12,40.63,75.02
03604000,2015,1,32.22,38.93
03604000,2015,2,47.5,71.64
03604000,2015,3,39.55,61.24
03604000,2015,4,39.53,62.75
03604000,2015,5,31.94,81.07
03604000,2015,6,20.19,39.69
03604000,2015,7,26.91,70.73
03604000,2015,8,22.05,46.26
03604000,2015,9,25.97,45.04
03604000,2015,10,25.98,74.9
03604000,2015,11,39.38,89.23
03604000,2015,12,33.23,96.95
03604000,2016,1,33.45,56.02
03604000,2016,2,53.22,60.09
03604000,2016,3,36.54,65.58
03604000,2016,4,19.64,26.57
03604000,2016,5,29.19,38.94
03604000,2016,6,29.08,68.62
03604000,2016,7,12.64,33.78
03604000,2016,8,37.19,95.15
03604000,2016,9,17.34,27.44
03604000,2016,10,18.49,18.49
03604000,2016,11,31.44,61.48
03604000,2016,12,25.79,48.6
03604000,2017,1,37.07,52.25
03604000,2017,2,19.65,34.1
03604000,2017,3,29.97,61.31
03604000,2017,4,58.06,114.24
03604000,2017,5,28.03,62.03
03604000,2017,6,25.22,42.12
03604000,2017,7,70.96,115.73
03604000,2017,8,66.92,82.23
03604000,2017,9,25.44,36.85
03604000,2017,10,75.77,81.4
03604000,2017,11,19.95,39.2
03604000,2017,12,82.57,150.46
03604000,2018,1,14.53,23.87
03604000,2018,2,64.72,145.18
03604000,2018,3,53.89,63.3
03604000,2018,4,59.41,85.12
03604000,2018,5,51.47,94.88
03604000,2018,6,30.12,55.64
03604000,2018,7,15.8,39.25
03604000,2018,8,10.72,17.25
03604000,2018,9,53.27,152.05
03604000,2018,10,17.34,23.23
03604000,2018,11,35.15,54.19
03604000,2018,12,33.28,84.97
03604000,2019,1,36.25,70.05
03604000,2019,2,57.68,191.25
03604000,2019,3,34.33,54.05
03604000,2019,4,34.87,54.57
03604000,2019,5,24.2,44.32
03604000,2019,6,44.09,71.76
03604000,2019,7,53.02,102.1
03604000,2019,8,40.33,40.37
03604000,2019,9,9.6,9.82
03604000,2019,10,69.91,74.57
03604000,2019,11,45.68,76.71
03604000,2019,12,32.87,45.09
03604000,2020,1,46.94,99.45
03604000,2020,2,48.58,105.22
03604000,2020,3,34.36,87.7
03604000,2020,4,65.1,85.21
03604000,2020,5,29.35,45.23
03604000,2020,6,41.7,63.66
03604000,2020,7,46.29,84.26
03604000,2020,8,39.22,85.34
03604000,2020,9,65.55,120.45
03604000,2020,10,33.82,48.63
03604000,2020,11,19.84,23.3
03604000,2020,12,33.37,42.65
03604000,2021,1,14.24,28.9
03604000,2021,2,42.21,82.82
03604000,2021,3,85.79,166.77
03604000,2021,4,24.76,36.69
03604000,2021,5,51.43,88.06
03604000,2021,6,30.8,68.71
03604000,2021,7,24.59,66.99
03604000,2021,8,72.42,111.57
03604000,2021,9,36.13,120.82
03604000,2021,10,72.94,94.82
03604000,2021,11,13.42,26.82
03604000,2021,12,41.05,58.56
03604000,2022,1,45.46,107.72
03604000,2022,2,65.11,130.53
03604000,2022,3,42.25,50.11
03604000,2022,4,31.19,73.74
03604000,2022,5,32.55,96.07
03604000,2022,6,32.93,41.73
03604000,2022,7,23.64,49.67
03604000,2022,8,23.63,49.32
03604000,2022,9,17.54,45.22
03604000,2022,10,28.78,32.21
03604000,2022,11,55.97,70.84
03604000,2022,12,27.49,80.97
03604000,2023,1,38.57,68.71
03604000,2023,2,29.94,52.6
03604000,2023,3,33.93,69
03604000,2023,4,48.96,70.13
03604000,2023,5,28.35,71.98
03604000,2023,6,19.51,32.08
03604000,2023,7,27.5,71.24
03604000,2023,8,42.44,68.48
03604000,2023,9,15.26,25.01
03604000,2023,10,6.96,8.08
03604000,2023,11,37.88,41.09
03604000,2023,12,15.49,27.25
04015330,1980,1,11.22,16.7
04015330,1980,2,3.25,9.82
04015330,1980,3,9.09,21.92
04015330,1980,4,7.46,17.97
04015330,1980,5,8.32,18.07
04015330,1980,6,22.07,26.01
04015330,1980,7,21.69,48.74
04015330,1980,8,14.97,40.07
04015330,1980,9,36.51,82.33
04015330,1980,10,8.03,23.47
04015330,1980,11,6.99,13.82
04015330,1980,12,3.31,8.24
04015330,1981,1,8.8,8.8
04015330,1981,2,20.87,41.67
04015330,1981,3,7.74,20.8
04015330,1981,4,22.8,49.53
04015330,1981,5,8.21,20.13
04015330,1981,6,37.41,60.91
04015330,1981,7,12.48,27.44
04015330,1981,8,20.32,28.38
04015330,1981,9,19.48,45.31
04015330,1981,10,16.92,45.82
04015330,1981,11,10.57,21.12
04015330,1981,12,4.52,10.18
04015330,1982,1,19.62,44.66
04015330,1982,2,1.96,5.71
04015330,1982,3,8.58,13.85
04015330,1982,4,12.99,22.91
04015330,1982,5,17.99,41.95
04015330,1982,6,13.37,21.22
04015330,1982,7,27.8,102.55
04015330,1982,8,8.58,21.41
04015330,1982,9,14.75,36.82
04015330,1982,10,27.8,53.82
04015330,1982,11,13.48,27.27
04015330,1982,12,18.33,41.2
04015330,1983,1,10.99,18.16
04015330,1983,2,2.33,5.99
04015330,1983,3,12.15,22.49
04015330,1983,4,16.52,44.14
04015330,1983,5,8.08,20.25
04015330,1983,6,16.3,39.79
04015330,1983,7,29.91,67.63
04015330,1983,8,36.47,57.72
04015330,1983,9,24.83,29.52
04015330,1983,10,14.87,37.37
04015330,1983,11,19.81,64.4
04015330,1983,12,10.33,29.23
04015330,1984,1,5.09,9.54
04015330,1984,2,10.12,11.3
04015330,1984,3,3.38,7.64
04015330,1984,4,17.3,55.77
04015330,1984,5,7.55,21.54
04015330,1984,6,27.79,78.25
04015330,1984,7,18.85,27.81
04015330,1984,8,21.06,74.87
04015330,1984,9,35.15,71.91
04015330,1984,10,21.1,84.34
04015330,1984,11,5.52,15.09
04015330,1984,12,18.81,32.29
04015330,1985,1,1.79,5.16
04015330,1985,2,3.28,6.28
04015330,1985,3,16.04,31.54
04015330,1985,4,11.34,37.8
04015330,1985,5,29.27,57.39
04015330,1985,6,29.45,57.45
04015330,1985,7,43.72,58.87
04015330,1985,8,32.12,45.58
04015330,1985,9,42.58,100.27
04015330,1985,10,14.51,23.95
04015330,1985,11,8.84,22.29
04015330,1985,12,25.63,33.57
04015330,1986,1,5.38,11.68
04015330,1986,2,8.47,15.8
04015330,1986,3,7.66,11.64
04015330,1986,4,15.74,58.36
04015330,1986,5,24.3,57.54
04015330,1986,6,31.37,69.29
04015330,1986,7,26.88,45.89
04015330,1986,8,28.33,44.38
04015330,1986,9,22.18,39.04
04015330,1986,10,6.07,18.9
04015330,1986,11,15.98,37.56
04015330,1986,12,2.74,4.48
04015330,1987,1,6.12,6.48
04015330,1987,2,2.81,2.81
04015330,1987,3,3.78,3.78
04015330,1987,4,7.78,9.84
04015330,1987,5,29.79,106.11
04015330,1987,6,11.58,21.44
04015330,1987,7,40.66,90.08
04015330,1987,8,22.49,39.72
04015330,1987,9,22.04,49.5
04015330,1987,10,3.88,9.52
04015330,1987,11,13.76,24.47
04015330,1987,12,3.35,5.34
04015330,1988,1,8.28,22.79
04015330,1988,2,1.69,2.48
04015330,1988,3,15.57,30.98
04015330,1988,4,3.9,5.13
04015330,1988,5,19.3,49.61
04015330,1988,6,19.23,20.51
04015330,1988,7,11.81,21.52
04015330,1988,8,59.62,98.89
04015330,1988,9,23.87,69.54
04015330,1988,10,4.4,12.09
04015330,1988,11,15.15,38.9
04015330,1988,12,8.15,16.96
04015330,1989,1,7.61,15.57
04015330,1989,2,3.13,8
04015330,1989,3,8.49,21.36
04015330,1989,4,7.34,17.1
04015330,1989,5,18.41,42.95
04015330,1989,6,22.07,37.12
04015330,1989,7,6.67,9.35
04015330,1989,8,28.78,48.74
04015330,1989,9,29.35,45.74
04015330,1989,10,10.9,14.5
04015330,1989,11,7.83,20.41
04015330,1989,12,6.69,8.34
04015330,1990,1,2.53,7.97
04015330,1990,2,4.66,8.92
04015330,1990,3,12.32,48.3
04015330,1990,4,19.07,67.81
04015330,1990,5,4.11,10.08
04015330,1990,6,13.76,33.63
04015330,1990,7,10.35,21.43
04015330,1990,8,47.1,63.7
04015330,1990,9,29.23,58.29
04015330,1990,10,34.2,62.99
04015330,1990,11,7.04,19.08
04015330,1990,12,8.04,18.98
04015330,1991,1,4.71,9.84
04015330,1991,2,4.28,7.61
04015330,1991,3,16.51,36.93
04015330,1991,4,19.34,35.06
04015330,1991,5,13.51,38.2
04015330,1991,6,35.38,83.21
04015330,1991,7,32.2,40.1
04015330,1991,8,16.98,27.01
04015330,1991,9,38.76,108.41
04015330,1991,10,12.98,20.78
04015330,1991,11,43.72,85.73
04015330,1991,12,4.43,15.62
04015330,1992,1,4.43,11.93
04015330,1992,2,6.75,15.22
04015330,1992,3,7.17,21.5
04015330,1992,4,20.89,66.1
04015330,1992,5,24.14,52.23
04015330,1992,6,36.64,36.64
04015330,1992,7,33.14,54.59
04015330,1992,8,23.54,42.16
04015330,1992,9,17.5,36.98
04015330,1992,10,10.91,32.63
04015330,1992,11,17.74,47.56
04015330,1992,12,5.17,13
04015330,1993,1,9.44,16.02
04015330,1993,2,2.79,4.93
04015330,1993,3,2.21,4.31
04015330,1993,4,16.22,32.01
04015330,1993,5,26.44,59.78
04015330,1993,6,19.68,46.38
04015330,1993,7,35.66,86.12
04015330,1993,8,23.75,54.66
04015330,1993,9,7.66,18.33
04015330,1993,10,5.83,6.3
04015330,1993,11,13.73,30.68
04015330,1993,12,5.64,8.88
04015330,1994,1,10.2,26.88
04015330,1994,2,5.39,7.38
04015330,1994,3,9.18,18.66
04015330,1994,4,36.28,65.48
04015330,1994,5,19.74,28.45
04015330,1994,6,16.57,63.53
04015330,1994,7,18.06,32.22
04015330,1994,8,28.2,46.11
04015330,1994,9,14.96,58.94
04015330,1994,10,9.39,23.93
04015330,1994,11,19.02,28.81
04015330,1994,12,3.48,3.57
04015330,1995,1,9.46,19.05
04015330,1995,2,7,8.72
04015330,1995,3,8.07,19.91
04015330,1995,4,11.6,17.39
04015330,1995,5,24.41,44.02
04015330,1995,6,4.17,9.77
04015330,1995,7,38.65,101.17
04015330,1995,8,45,75.7
04015330,1995,9,24.67,44.4
04015330,1995,10,15,44.39
04015330,1995,11,9.87,14.42
04015330,1995,12,16.77,26.74
04015330,1996,1,15.42,32.57
04015330,1996,2,11.75,23.09
04015330,1996,3,5.98,9.02
04015330,1996,4,11.58,17.19
04015330,1996,5,16.35,47.15
04015330,1996,6,27.64,60.68
04015330,1996,7,29.39,61.05
04015330,1996,8,19.11,58.93
04015330,1996,9,36.08,66.49
04015330,1996,10,22.28,54.96
04015330,1996,11,36.7,93.21
04015330,1996,12,5.94,14.97
04015330,1997,1,16.41,24.69
04015330,1997,2,9.51,9.51
04015330,1997,3,11.01,17.85
04015330,1997,4,11.48,25.17
04015330,1997,5,9.11,17.94
04015330,1997,6,46.23,56.18
04015330,1997,7,14.19,33.37
04015330,1997,8,18.71,33.43
04015330,1997,9,20.12,37.75
04015330,1997,10,18.69,44.07
04015330,1997,11,7.71,14.19
04015330,1997,12,1.36,1.36
04015330,1998,1,5.45,12.03
04015330,1998,2,32.94,66.54
04015330,1998,3,16.11,47.54
04015330,1998,4,18.25,19.21
04015330,1998,5,12.76,32.78
04015330,1998,6,28.34,44.84
04015330,1998,7,14.98,19.62
04015330,1998,8,21.21,37.51
04015330,1998,9,42.01,79.35
04015330,1998,10,32.86,71.99
04015330,1998,11,41.22,46.71
04015330,1998,12,13.69,24.95
04015330,1999,1,7.69,9.28
04015330,1999,2,4.58,9.06
04015330,1999,3,11.53,16.62
04015330,1999,4,20.86,64.51
04015330,1999,5,25.35,42
04015330,1999,6,24.53,48.82
04015330,1999,7,52.35,139.73
04015330,1999,8,31.77,73.78
04015330,1999,9,32.75,62.89
04015330,1999,10,29.81,46.28
04015330,1999,11,9.55,15.6
04015330,1999,12,1.35,2.54
04015330,2000,1,4.21,7.87
04015330,2000,2,7.82,14.37
04015330,2000,3,28.2,35.57
04015330,2000,4,12.33,31.64
04015330,2000,5,25.88,34.12
04015330,2000,6,15.35,44.38
04015330,2000,7,15.16,37.28
04015330,2000,8,23.53,35.18
04015330,2000,9,14.67,26.88
04015330,2000,10,10.39,22.36
04015330,2000,11,27.56,60.74
04015330,2000,12,4.21,8.51
04015330,2001,1,9.71,16.74
04015330,2001,2,22.85,34.02
04015330,2001,3,8.55,9.3
04015330,2001,4,40.76,109.45
04015330,2001,5,21,42.55
04015330,2001,6,18.57,36.85
04015330,2001,7,15.52,49.32
04015330,2001,8,23.64,50.4
04015330,2001,9,9.29,29.64
04015330,2001,10,15.14,38.95
04015330,2001,11,23.26,60.43
04015330,2001,12,7.6,8.79
04015330,2002,1,1.78,4.47
04015330,2002,2,6.63,12.21
04015330,2002,3,10.45,29.8
04015330,2002,4,16.89,33.95
04015330,2002,5,14.16,32.98
04015330,2002,6,47.74,112.74
04015330,2002,7,33.39,86.88
04015330,2002,8,22.11,57.03
04015330,2002,9,25.65,26.46
04015330,2002,10,25.47,40.36
04015330,2002,11,3.69,5.2
04015330,2002,12,11.29,16.84
04015330,2003,1,1.74,2.59
04015330,2003,2,2.67,3.23
04015330,2003,3,11.24,22.27
04015330,2003,4,8.39,34.12
04015330,2003,5,31.92,39.63
04015330,2003,6,15.54,49.9
04015330,2003,7,26.17,53.52
04015330,2003,8,22.52,31.73
04015330,2003,9,31.45,63.45
04015330,2003,10,13.79,26.22
04015330,2003,11,9.56,12.65
04015330,2003,12,5.71,11.11
04015330,2004,1,10.54,21.71
04015330,2004,2,6.71,14
04015330,2004,3,11.26,24.77
04015330,2004,4,21.16,26.79
04015330,2004,5,38.07,76.4
04015330,2004,6,8.86,25.23
04015330,2004,7,30.75,34.97
04015330,2004,8,17.65,61.64
04015330,2004,9,21.17,40.47
04015330,2004,10,24.67,44
04015330,2004,11,4.55,8.85
04015330,2004,12,19.47,35.905
04015330,2005,1,16.44,29.9
04015330,2005,2,8.21,14.44
04015330,2005,3,4.07,5.41
04015330,2005,4,11.02,13.9
04015330,2005,5,12.9,38.84
04015330,2005,6,32.41,62.07
04015330,2005,7,6.9,16.96
04015330,2005,8,9.2,11.5
04015330,2005,9,29.14,53.21
04015330,2005,10,48.06,112.91
04015330,2005,11,22.17,43.54
04015330,2005,12,24.12,37.65
04015330,2006,1,2.8,6.8
04015330,2006,2,8.88,13.95
04015330,2006,3,10.73,16.74
04015330,2006,4,16.13,20.89
04015330,2006,5,15.41,57.22
04015330,2006,6,21.82,33.92
04015330,2006,7,29.32,74.4
04015330,2006,8,15.54,17.14
04015330,2006,9,31.12,50.58
04015330,2006,10,15.26,18.46
04015330,2006,11,23.9,23.9
04015330,2006,12,22.85,32.8
04015330,2007,1,1.65,2.56
04015330,2007,2,16.46,37.96
04015330,2007,3,15.33,26.15
04015330,2007,4,20.85,36.65
04015330,2007,5,12.23,31.3
04015330,2007,6,22.46,55.82
04015330,2007,7,20.78,25.79
04015330,2007,8,21.58,34.77
04015330,2007,9,32.38,111.09
04015330,2007,10,46.1,80.22
04015330,2007,11,5.11,9.09
04015330,2007,12,16.57,34.86
04015330,2008,1,1.92,3
04015330,2008,2,2.99,6.48
04015330,2008,3,5.75,11.23
04015330,2008,4,20.1,65.54
04015330,2008,5,21.5,35
04015330,2008,6,36.11,81.79
04015330,2008,7,17.39,39.37
04015330,2008,8,34.74,61.39
04015330,2008,9,29,62.24
04015330,2008,10,11.89,28.52
04015330,2008,11,11.8,37.79
04015330,2008,12,13.15,22.92
04015330,2009,1,8.63,18.04
04015330,2009,2,10.21,19.67
04015330,2009,3,24.78,43.71
04015330,2009,4,10.88,33.49
04015330,2009,5,11.81,17.58
04015330,2009,6,20.34,35.42
04015330,2009,7,21.46,43.48
04015330,2009,8,30.45,69.76
04015330,2009,9,5.59,8.74
04015330,2009,10,20.38,40.73
04015330,2009,11,11.32,19.18
04015330,2009,12,25.92,56.11
04015330,2010,1,14.5,29.29
04015330,2010,2,7.24,10.64
04015330,2010,3,9.18,22.38
04015330,2010,4,6.9,9.8
04015330,2010,5,27.06,30.79
04015330,2010,6,19.39,46.17
04015330,2010,7,24.34,38.42
04015330,2010,8,34.09,66.57
04015330,2010,9,20.77,40.16
04015330,2010,10,55.36,108.99
04015330,2010,11,15.87,22.7
04015330,2010,12,15.89,28.45
04015330,2011,1,7.61,15.79
04015330,2011,2,3.37,3.63
04015330,2011,3,7.01,13.68
04015330,2011,4,17.74,41.16
04015330,2011,5,13.2,33.53
04015330,2011,6,33.32,92.9
04015330,2011,7,16.14,29.37
04015330,2011,8,30.97,45.32
04015330,2011,9,8.46,21.49
04015330,2011,10,7.21,12.31
04015330,2011,11,5.82,11.29
04015330,2011,12,4.58,7.73
04015330,2012,1,3.81,7.24
04015330,2012,2,22.96,43.53
04015330,2012,3,6.97,18.72
04015330,2012,4,40.39,73.16
04015330,2012,5,43.09,111.77
04015330,2012,6,101.08,239.06
04015330,2012,7,31.54,52.2
04015330,2012,8,17.3,26.34
04015330,2012,9,4.22,11.85
04015330,2012,10,9.24,29.35
04015330,2012,11,13.29,22.36
04015330,2012,12,9.78,12.75
04015330,2013,1,13.98,25.18
04015330,2013,2,19.39,24.93
04015330,2013,3,13.53,20.73
04015330,2013,4,21.86,55.92
04015330,2013,5,24.93,81.65
04015330,2013,6,40.82,67.12
04015330,2013,7,28.94,52.83
04015330,2013,8,22.71,76.25
04015330,2013,9,11.56,14.79
04015330,2013,10,25.34,57.4
04015330,2013,11,7.73,11.56
04015330,2013,12,25.04,65.54
04015330,2014,1,8.42,8.42
04015330,2014,2,20.23,34.24
04015330,2014,3,17.2,27.95
04015330,2014,4,24.81,49.59
04015330,2014,5,22.04,57.31
04015330,2014,6,18.56,38.66
04015330,2014,7,9.91,22.79
04015330,2014,8,20.38,46.97
04015330,2014,9,14.61,27.16
04015330,2014,10,17.33,27.26
04015330,2014,11,7.62,14.39
04015330,2014,12,12.72,24.32
04015330,2015,1,3.78,6.84
04015330,2015,2,7.96,11.01
04015330,2015,3,5,8.45
04015330,2015,4,15.19,30.88
04015330,2015,5,22.33,53.24
04015330,2015,6,21.51,59.69
04015330,2015,7,21.74,42.93
04015330,2015,8,31.54,74.8
04015330,2015,9,45.43,83.55
04015330,2015,10,14.7,28.87
04015330,2015,11,26.69,59.26
04015330,2015,12,22.26,44.73
04015330,2016,1,5.12,13.66
04015330,2016,2,3.4,10.7
04015330,2016,3,48.67,82.18
04015330,2016,4,17.42,42.94
04015330,2016,5,15.28,42.51
04015330,2016,6,29.03,90.12
04015330,2016,7,36.58,67.96
04015330,2016,8,31.35,54.68
04015330,2016,9,20.97,66.04
04015330,2016,10,16.47,30.7
04015330,2016,11,22.05,42.84
04015330,2016,12,27.59,34.91
04015330,2017,1,5.66,10.82
04015330,2017,2,18.6,34.25
04015330,2017,3,11.9,11.9
04015330,2017,4,22.49,61.79
04015330,2017,5,19.72,51.67
04015330,2017,6,23.91,42.94
04015330,2017,7,27.6,58.9
04015330,2017,8,31.82,57.72
04015330,2017,9,26.14,48.31
04015330,2017,10,32.35,57.34
04015330,2017,11,8.46,22.58
04015330,2017,12,5.73,11.92
04015330,2018,1,5.5,10.23
04015330,2018,2,17.53,29.04
04015330,2018,3,3.48,5.15
04015330,2018,4,10.48,22.98
04015330,2018,5,15.3,40.62
04015330,2018,6,49.85,94.26
04015330,2018,7,44.06,50.43
04015330,2018,8,14.27,30.8
04015330,2018,9,40.28,57.2
04015330,2018,10,30.55,73.29
04015330,2018,11,12.74,24.48
04015330,2018,12,25.39,50.08
04015330,2019,1,10.24,12.04
04015330,2019,2,10.14,20.63
04015330,2019,3,16.34,33.2
04015330,2019,4,13.33,29.22
04015330,2019,5,22.52,46.09
04015330,2019,6,24.29,40.94
04015330,2019,7,27.25,39.7
04015330,2019,8,13.86,25.92
04015330,2019,9,30.08,84.86
04015330,2019,10,40.88,60.84
04015330,2019,11,26.51,45.11
04015330,2019,12,28.31,49.89
04015330,2020,1,17.44,36.91
04015330,2020,2,3,3.66
04015330,2020,3,19.87,34.99
04015330,2020,4,8.77,18.11
04015330,2020,5,15.72,21.42
04015330,2020,6,12.59,17.76
04015330,2020,7,34.14,85.71
04015330,2020,8,37.46,100.35
04015330,2020,9,8.91,15.93
04015330,2020,10,15.79,41.05
04015330,2020,11,24.35,39.86
04015330,2020,12,10.51,21.39
04015330,2021,1,8.33,11.65
04015330,2021,2,3.39,5.62
04015330,2021,3,24.27,36.67
04015330,2021,4,17.98,53.34
04015330,2021,5,18.91,47.67
04015330,2021,6,24.09,43.97
04015330,2021,7,18.8,40.72
04015330,2021,8,25.18,51.84
04015330,2021,9,40,78.83
04015330,2021,10,17.11,30.57
04015330,2021,11,35.25,74.12
04015330,2021,12,19.13,43.57
04015330,2022,1,6.83,13.96
04015330,2022,2,12.43,22.35
04015330,2022,3,12.9,18.53
04015330,2022,4,20.95,40.93
04015330,2022,5,23.9,60.62
04015330,2022,6,36.11,49.45
04015330,2022,7,34.17,50.61
04015330,2022,8,41.7,42.81
04015330,2022,9,20.07,35.05
04015330,2022,10,9.76,13.51
04015330,2022,11,39.75,67.62
04015330,2022,12,27.14,62.69
04015330,2023,1,10.67,19.68
04015330,2023,2,22,22
04015330,2023,3,22.11,35.31
04015330,2023,4,22.6,45.52
04015330,2023,5,5.91,7.32
04015330,2023,6,23.94,69.81
04015330,2023,7,13.72,23.59
04015330,2023,8,11.47,25.83
04015330,2023,9,60.91,136.15
04015330,2023,10,6.35,14.16
04015330,2023,11,21.73,38.06
04015330,2023,12,20.92,48.1
04024430,1980,1,12.31,15.71
04024430,1980,2,2.95,8.34
04024430,1980,3,6.41,15.15
04024430,1980,4,5.89,13.64
04024430,1980,5,12.88,20.36
04024430,1980,6,22.01,29.04
04024430,1980,7,28.15,67
04024430,1980,8,23.09,49.9
04024430,1980,9,35.17,75.96
04024430,1980,10,8.3,19.37
04024430,1980,11,5.5,9.46
04024430,1980,12,3.63,8.52
04024430,1981,1,7.31,7.31
04024430,1981,2,11.63,24.3
04024430,1981,3,15.18,32.34
04024430,1981,4,23.7,54.52
04024430,1981,5,10.07,18.76
04024430,1981,6,49.56,79.84
04024430,1981,7,27.14,40.29
04024430,1981,8,17.85,43.48
04024430,1981,9,23.53,47.29
04024430,1981,10,22.04,51.45
04024430,1981,11,8.28,13.14
04024430,1981,12,7.48,13.57
04024430,1982,1,13.45,27.94
04024430,1982,2,2.64,3.67
04024430,1982,3,10.11,17.05
04024430,1982,4,10.48,17.9
04024430,1982,5,26.71,49.09
04024430,1982,6,21.54,25.56
04024430,1982,7,40.12,99.33
04024430,1982,8,9.94,15.12
04024430,1982,9,15.13,45
04024430,1982,10,39.01,72.01
04024430,1982,11,15.39,30.43
04024430,1982,12,17.15,54.61
04024430,1983,1,14.09,19.8
04024430,1983,2,3.94,7.76
04024430,1983,3,8.92,16.98
04024430,1983,4,16.55,38.53
04024430,1983,5,13.72,24.88
04024430,1983,6,12.81,27.59
04024430,1983,7,42.87,68.65
04024430,1983,8,54.17,100.79
04024430,1983,9,26.43,50.08
04024430,1983,10,18.62,30.35
04024430,1983,11,28.4,65.85
04024430,1983,12,10.41,30.95
04024430,1984,1,3.76,7.81
04024430,1984,2,11.75,13.44
04024430,1984,3,3.74,7.04
04024430,1984,4,25.56,65.36
04024430,1984,5,25.84,33.78
04024430,1984,6,28.28,86.39
04024430,1984,7,14.34,36.2
04024430,1984,8,12.24,27.08
04024430,1984,9,45.45,85.62
04024430,1984,10,27.31,91.34
04024430,1984,11,5.07,10.98
04024430,1984,12,21.01,38.11
04024430,1985,1,1.42,3.62
04024430,1985,2,3.87,8.13
04024430,1985,3,19.24,26.45
04024430,1985,4,18.94,55.79
04024430,1985,5,29.66,60.14
04024430,1985,6,36.2,74.78
04024430,1985,7,26.85,44.45
04024430,1985,8,38.91,49.64
04024430,1985,9,51.05,97.75
04024430,1985,10,13.16,25.72
04024430,1985,11,13.17,30.06
04024430,1985,12,7,11.33
04024430,1986,1,7.03,9.95
04024430,1986,2,8.71,17.23
04024430,1986,3,9.16,15.02
04024430,1986,4,25.89,77.14
04024430,1986,5,25.45,77.02
04024430,1986,6,49.02,71.99
04024430,1986,7,29.56,60.41
04024430,1986,8,25.74,63.33
04024430,1986,9,28.73,64.52
04024430,1986,10,8.62,24.19
04024430,1986,11,10.53,26.72
04024430,1986,12,5.09,10.79
04024430,1987,1,8.14,8.35
04024430,1987,2,1.7,1.7
04024430,1987,3,6.18,6.18
04024430,1987,4,3.08,3.71
04024430,1987,5,24.29,64.06
04024430,1987,6,13.15,22.73
04024430,1987,7,41.88,83.28
04024430,1987,8,18.81,36.38
04024430,1987,9,11.92,36.38
04024430,1987,10,4.72,8.38
04024430,1987,11,17.04,25.18
04024430,1987,12,4.74,11.09
04024430,1988,1,9.66,16.34
04024430,1988,2,1.35,2.43
04024430,1988,3,16.5,29.55
04024430,1988,4,5.7,9.96
04024430,1988,5,27.46,66.54
04024430,1988,6,17.32,20.71
04024430,1988,7,11.1,23.62
04024430,1988,8,41.47,70.33
04024430,1988,9,54.21,92.42
04024430,1988,10,5.77,16.09
04024430,1988,11,16.36,39.73
04024430,1988,12,10.61,20.67
04024430,1989,1,11.99,24.73
04024430,1989,2,1.87,4.12
04024430,1989,3,8.92,12.44
04024430,1989,4,14.11,26.46
04024430,1989,5,29.28,35.03
04024430,1989,6,20.01,31.21
04024430,1989,7,17.16,36.35
04024430,1989,8,58.84,105.07
04024430,1989,9,19.01,35.8
04024430,1989,10,10.59,12.99
04024430,1989,11,8.29,15.53
04024430,1989,12,2.56,7.66
04024430,1990,1,3.56,6.53
04024430,1990,2,6.05,10.49
04024430,1990,3,14.93,57.51
04024430,1990,4,20.5,74.56
04024430,1990,5,10.5,24.44
04024430,1990,6,16.1,33.49
04024430,1990,7,21.67,42.86
04024430,1990,8,42.44,92.19
04024430,1990,9,81.87,134.77
04024430,1990,10,36.94,51.28
04024430,1990,11,6.9,17.81
04024430,1990,12,5.83,14.89
04024430,1991,1,2.8,5.34
04024430,1991,2,8.5,9.45
04024430,1991,3,17.3,44.73
04024430,1991,4,22.08,31.31
04024430,1991,5,26.58,59.99
04024430,1991,6,25.14,65.04
04024430,1991,7,42.07,61.57
04024430,1991,8,22.14,23.57
04024430,1991,9,42.8,126.51
04024430,1991,10,17.54,42.41
04024430,1991,11,41.06,50.68
04024430,1991,12,4.28,11.36
04024430,1992,1,6.07,8.57
04024430,1992,2,8.02,12.35
04024430,1992,3,13.39,27.31
04024430,1992,4,19.33,53.12
04024430,1992,5,18.37,33.23
04024430,1992,6,24.6,79.79
04024430,1992,7,39.16,64.29
