SITENO,Dam_name,NID_ID,Owner_name,Owner_type,Purpose,Latitude,Longitude,State,County,City,River_name,State_reg,Dam_type,NID_Height_ft,NID_height_cat,Dam_length_ft,Volume_cubic_yards,Year_completed,Year_completed_category,NID_storage_acre_ft,Max_storage_acre_ft,Normal_storage_acre_ft,Surface_area_acres,Drainage_area_sq_miles,Max_discharge_cubic_ft_sec,Spillway_type,Spillway_width_ft,Hazard_potential_class,Condition_assessment
07243500,SCS-Little Deep Fork Creek Site-01,OK02126,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.88199147,-96.62969635,Oklahoma,Lincoln,DEPEW,LITTLE DEEP FORK CR,OWRB,NULL,30,25-50 feet,1125,48060,1961,1960-1969,411,411,67,14,1.85,1800,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-34,OK10616,CREEK CO CONS DIST,State,Flood Risk Reduction,35.85953673,-96.39569256,Oklahoma,Creek,BRISTOW,TR-SAND CR,OWRB,Earth,28,25-50 feet,1200,0,1960,1960-1969,414,414,60,15,NULL,2025,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-W10,OK12090,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.59981735,-96.35416206,Oklahoma,Okfuskee,OKFUSKEE,TR-WALNUT CREEK,OWRB,Earth,24,Less than 25 feet,700,0,1977,1970-1979,415,415,40,12,NULL,412,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-39,OK12075,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.54039632,-96.88204475,Oklahoma,Lincoln,SPARKS,TR-SOUTH QUAPAW CR,OWRB,Earth,37,25-50 feet,1150,0,1973,1970-1979,415,415,47,9,NULL,1028,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-40,OK10629,CREEK CO CONS DIST,State,Flood Risk Reduction,35.778018349999996,-96.34613469,Oklahoma,Creek,SLICK,MORGAN CR,OWRB,Earth,22,Less than 25 feet,1710,0,1960,1960-1969,422,422,82,21,NULL,2720,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-06,OK10415,CREEK CO CONS DIST,State,Flood Risk Reduction,35.85488249,-96.60398334,Oklahoma,Creek,DEPEW,TR-LITTLE DEEP FORK CREEK,OWRB,Earth,22,Less than 25 feet,1040,0,1961,1960-1969,439,439,49,16,NULL,1680,Controlled,1,Low,Not Rated
07243500,SCS-Robinson Creek Site-2,OK21523,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.55735121,-96.71333989,Oklahoma,Lincoln,SPARKS,TR-WARSHAM CR,OWRB,Earth,26,25-50 feet,1125,0,1981,1980-1989,440,440,115,14,1.1,480,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-32,OK10613,CREEK CO CONS DIST,State,Flood Risk Reduction,35.84515836,-96.41935322,Oklahoma,Creek,BRISTOW,TR-CATFISH CREEK,OWRB,Earth,22,Less than 25 feet,675,0,1960,1960-1969,444,444,21,6,NULL,1110,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-27,OK02140,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.5351329,-97.05733906,Oklahoma,Lincoln,MEEKER,TR-QUAPAW CREEK,OWRB,Earth,31,25-50 feet,1250,0,1968,1960-1969,447,447,88,9,NULL,1103,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-010,OK02095,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.85409422,-97.28470909,Oklahoma,Logan,MERIDIAN,TR-BEAR CREEK,OWRB,Earth,28,25-50 feet,900,0,1960,1960-1969,449,449,55,10,NULL,2688,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-02,OK12055,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.58445365,-96.81896728,Oklahoma,Lincoln,SPARKS,TR-QUAPAW CREEK,OWRB,Earth,40,25-50 feet,750,0,1976,1970-1979,450,450,35,6,NULL,270,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-014,OK02099,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.81991451,-97.32341142,Oklahoma,Logan,MERIDIAN,TR-BEAR CREEK,OWRB,Earth,30,25-50 feet,840,0,1961,1960-1969,453,453,67,11,NULL,690,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-08,OK10601,CREEK CO CONS DIST,State,Flood Risk Reduction,35.85556942,-96.58647719,Oklahoma,Creek,DEPEW,TR-LITTLE DEEP FORK CREEK,OWRB,Earth,20,Less than 25 feet,1280,0,1960,1960-1969,458,458,57,19,NULL,1500,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-40,OK12074,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.55642252,-96.85080158,Oklahoma,Lincoln,SPARKS,CLEAR CREEK,OWRB,Earth,37,25-50 feet,1100,0,1975,1970-1979,462,462,53,21,NULL,854,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-57b,OK10635,CREEK CO CONS DIST,State,Flood Risk Reduction,35.72160171,-96.20857987,Oklahoma,Creek,EDNA 2 252,TR-LITTLE DEEP FORK CREEK,OWRB,Earth,24,Less than 25 feet,1430,0,1972,1970-1979,462,462,56,19,NULL,620,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-H03,OK12077,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.53503263,-96.52034951,Oklahoma,Okfuskee,MIDWAY,TR-HILLIBY CREEK,OWRB,Earth,28,25-50 feet,900,0,1973,1970-1979,465,465,77,19,NULL,360,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-53,OK10413,CREEK CO CONS DIST,State,Flood Risk Reduction,35.71585003,-96.19902671,Oklahoma,Creek,OKMULGEE,COMELYS BRANCH,OWRB,Earth,28,25-50 feet,1140,0,1964,1960-1969,470,470,84,17,NULL,2070,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-W05,OK12087,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.53478,-96.384563,Oklahoma,Okfuskee,MASON,TR-WALNUT CREEK,OWRB,Earth,34,25-50 feet,1380,0,1975,1970-1979,474,474,46,11,NULL,360,Controlled,1,Significant,Fair
07243500,Paden No 2,OK10070,CAROL A & DAVID L RAUCH,Private,Recreation,35.50480143,-96.54406387,Oklahoma,Okfuskee,MICAWBER,TR-HILLIBY CREEK,OWRB,Earth,40,25-50 feet,660,0,1940,1940-1949,480,480,230,17,NULL,530,Controlled,2,Low,Not Rated
07243500,Oknoname 107014,OK12735,HOWARD & NORMA CRAWFORD,Private,Recreation,35.50767659,-96.55369771,Oklahoma,Okfuskee,MICAWBER,TR-HILLIBY CREEK,OWRB,Earth,40,25-50 feet,450,0,1976,1970-1979,480,480,180,NULL,NULL,NULL,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-19,OK10663,CREEK CO CONS DIST,State,Flood Risk Reduction,35.82499007,-96.52038314,Oklahoma,Creek,DEPEW,TR-LITTLE DEEP FORK CREEK,OWRB,Earth,23,Less than 25 feet,2500,0,1960,1960-1969,487,487,100,25,NULL,2500,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-28,OK02141,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.53902078,-97.04625761,Oklahoma,Lincoln,MEEKER,TR-QUAPAW CREEK,OWRB,Earth,24,Less than 25 feet,2000,0,1968,1960-1969,490,490,118,18,NULL,758,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-H08,OK12082,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.568906999999996,-96.578945,Oklahoma,Okfuskee,MIDWAY,LITTLE HILLIBY CREEK,OWRB,Earth,39,25-50 feet,980,0,1975,1970-1979,502,502,47,9,NULL,500,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-001,OK02130,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.730218,-97.111149,Oklahoma,Lincoln,WELLSTON,TR-BEAR CR,OWRB,Earth,26,25-50 feet,1250,0,1960,1960-1969,518,518,70,15,NULL,1525,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-04,OK12057,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.539265,-96.822298,Oklahoma,Lincoln,SPARKS,TR-BREAKFAST CREEK,OWRB,Earth,28,25-50 feet,1250,0,1976,1970-1979,520,520,31,10,NULL,462,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-01,OK02134,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.610382,-96.814879,Oklahoma,Lincoln,SPARKS,TR-QUAPAW CREEK,OWRB,Earth,42,25-50 feet,740,0,1970,1970-1979,520,520,170,16,0.6,1600,Controlled,1,High,Fair
07243500,SCS-Little Deep Fork Creek Site-22,OK10665,CREEK CO CONS DIST,State,Flood Risk Reduction,35.878718,-96.480098,Oklahoma,Creek,BRISTOW,TR-CATFISH CREEK,OWRB,Earth,25,25-50 feet,1220,0,1960,1960-1969,525,525,66,16,NULL,1800,Controlled,1,Low,Not Rated
07243500,SCS-Salt-Camp Creek Site-21,OK20870,CREEK CO CONS DIST,State,Flood Risk Reduction,35.72818,-96.554128,Oklahoma,Creek,RITTS JUNCTION,TR-SALT CR,OWRB,Earth,38,25-50 feet,2010,0,1980,1980-1989,547,547,66,18,NULL,649,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-B1,OK20752,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.591363,-96.286603,Oklahoma,Okfuskee,HAYDENVILLE,TR-BUCKEYE CREEK,OWRB,Earth,26,25-50 feet,940,0,1980,1980-1989,551,551,62,21,NULL,107,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-N10,OK12097,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.590756999999996,-96.237981,Oklahoma,Okfuskee,OKFUSKEE,TR-NUYAKA CR,OWRB,Earth,31,25-50 feet,1000,0,1978,1970-1979,555,555,63,14,NULL,555,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-44,OK10622,CREEK CO CONS DIST,State,Flood Risk Reduction,35.834323,-96.292191,Oklahoma,Creek,SLICK,TR-SKULL CREEK,OWRB,Earth,30,25-50 feet,960,0,1960,1960-1969,585,585,64,11,NULL,1870,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-15,OK10607,CREEK CO CONS DIST,State,Flood Risk Reduction,35.892424999999996,-96.528128,Oklahoma,Creek,DEPEW,TR-E SRPING CR,OWRB,Earth,23,Less than 25 feet,1170,0,1960,1960-1969,585,585,82,22,NULL,2510,Controlled,1,Significant,Fair
07243500,SCS-Little Deep Fork Creek Site-36,OK10617,CREEK CO CONS DIST,State,Flood Risk Reduction,35.872475,-96.383011,Oklahoma,Creek,BRISTOW,SAND CREEK,OWRB,Earth,26,25-50 feet,1000,0,1964,1960-1969,598,598,82,20,2.29,3590,Controlled,1,High,Fair
07243500,SCS-Quapaw Creek Site-43,OK12071,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.60921,-96.859467,Oklahoma,Lincoln,SPARSK,HOGSHOOTER CR,OWRB,Earth,35,25-50 feet,1600,0,1978,1970-1979,607,607,58,14,NULL,619,Controlled,1,Low,Not Rated
07243500,SCS-Robinson Creek Site-3,OK22062,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.549237,-96.706428,Oklahoma,Lincoln,NULL,WARSHAM CR,OWRB,Earth,33,25-50 feet,1400,0,1985,1980-1989,610,610,177,18,1.5,506,Controlled,1,Low,Not Rated
07243500,Big Mouth Bass,OK12741,PATERSON & PATERSON PROPERTIES LLC,Private,Recreation,35.5424,-96.454984,Oklahoma,Okfuskee,MASON,TR-LITTLE WALNUT CREEK,OWRB,Earth,35,25-50 feet,425,0,1950,1950-1959,610,610,390,NULL,NULL,870,Controlled,2,Low,Not Rated
07243500,SCS-Quapaw Creek Site-13,OK11030,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.49223,-96.901886,Oklahoma,Lincoln,MEEKER,TR-SOUTH QUAPAW CREEK,OWRB,Earth,32,25-50 feet,1880,0,1973,1970-1979,615,615,49,14,1.34,2473,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-030,OK02115,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.747803999999995,-97.289454,Oklahoma,Logan,LUTHER,TR-COON CREEK,OWRB,Earth,32,25-50 feet,950,0,1960,1960-1969,635,635,63,15,NULL,1890,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-W09,OK12089,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.591891,-96.365246,Oklahoma,Okfuskee,OKFUSKEE,TR-WALNUT CREEK,OWRB,Earth,38,25-50 feet,850,0,1976,1970-1979,637,637,61,12,NULL,650,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-012,OK02097,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.844846,-97.338666,Oklahoma,Logan,MERIDIAN,BLUE CREEK,OWRB,Earth,31,25-50 feet,1170,0,1960,1960-1969,656,656,78,15,NULL,2710,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-37,OK10618,CREEK CO CONS DIST,State,Flood Risk Reduction,35.789701,-96.365105,Oklahoma,Creek,SLICK,TR-LITTLE DEEP FORK CREEK,OWRB,Earth,25,25-50 feet,1000,0,1960,1960-1969,661,661,87,21,NULL,1910,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-016,OK02100,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.822285,-97.251173,Oklahoma,Logan,WELLSTON,TR-BEAR CREEK,OWRB,Earth,27,25-50 feet,1150,0,1960,1960-1969,669,669,75,16,NULL,2380,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-019r,OK02103,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.750052,-97.13703,Oklahoma,Lincoln,WELLSTON,TR-BEAR CR,OWRB,Earth,25,25-50 feet,1180,0,1961,1960-1969,697,697,81,23,NULL,1460,Controlled,1,Low,Not Rated
07243500,Jackson Je,OK12694,CLARK O BREWSTER,Private,Recreation,35.706374,-96.293697,Oklahoma,Creek,NUYAKA,TR-FRANK HENRY CREEK,OWRB,Earth,35,25-50 feet,890,0,1940,1940-1949,700,700,310,14,NULL,1900,Controlled,2,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-031,OK02116,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.732102999999995,-97.271656,Oklahoma,Logan,LUTHER,TR-COON CREEK,OWRB,Earth,45,25-50 feet,1030,0,1960,1960-1969,704,704,74,12,NULL,18,Controlled,1,Low,Not Rated
07243500,SCS-Salt-Camp Creek Site-06,OK21524,SALT CAMP CREEK CONS DIST,State,Flood Risk Reduction,35.763629,-96.518714,Oklahoma,Creek,NULL,TR-SALT CR,OWRB,Earth,32,25-50 feet,900,0,1981,1980-1989,719,719,48,13,1.7,480,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-18,OK12064,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.472612999999996,-96.985308,Oklahoma,Lincoln,MEEKER,TR-BRUSH CREEK,OWRB,Earth,34,25-50 feet,1250,0,1975,1970-1979,721,721,71,18,NULL,1100,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-026,OK02111,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.746413,-97.225868,Oklahoma,Logan,WELLSTON,OPOSSUM CR,OWRB,Earth,29,25-50 feet,1370,0,1960,1960-1969,725,725,72,16,NULL,2280,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-W03,OK21494,OKFUSKEE CO CONS DIST,State,Other,35.558676999999996,-96.350495,Oklahoma,Okfuskee,MASON,TR-WALNUT CR,OWRB,Earth,36,25-50 feet,1450,0,1980,1980-1989,760,760,122,10,1.4,960,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-018,OK02102,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.779675999999995,-97.142653,Oklahoma,Logan,FALLS,TR-BEAR CREEK,OWRB,Earth,25,25-50 feet,980,0,1961,1960-1969,763,763,122,27,NULL,1185,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-N04,OK12095,OKMULGEE CO CONS DIST,State,Flood Risk Reduction,35.576842,-96.18194,Oklahoma,Okmulgee,OKFUSKEE,BRIER CR,OWRB,Earth,27,25-50 feet,1600,0,1976,1970-1979,770,770,82,23,NULL,472,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-009,OK02094,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.847023,-97.255773,Oklahoma,Logan,MERIDIAN,TR-BEAR CREEK,OWRB,Earth,28,25-50 feet,1670,0,1960,1960-1969,779,779,100,19,NULL,2980,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-W01,OK12084,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.585457,-96.340188,Oklahoma,Okfuskee,HAYDENVILLE,TR-WALNUT CREEK,OWRB,Earth,43,25-50 feet,1000,0,1976,1970-1979,786,786,78,19,NULL,775,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-025,OK02110,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.764401,-97.2249,Oklahoma,Logan,WELLSTON,TR-FALL CREEK,OWRB,Earth,28,25-50 feet,1220,0,1961,1960-1969,794,794,85,18,NULL,1540,Controlled,1,Low,Not Rated
07243500,Northeast Lake,OK02424,CITY OF OKLAHOMA CITY,Local Government,Recreation,35.522931,-97.467231,Oklahoma,Oklahoma,OKLAHOMA CITY,TR-DEEP FORK RIV,OWRB,Earth,43,25-50 feet,890,0,1908,1900-1909,800,800,480,29,2.92,4200,Controlled,2,High,Fair
07243500,Kelly Bros.,OK12693,JAMES ORVILLE AND SHERRI MCBRIDE,Private,Other,35.677510999999996,-96.248432,Oklahoma,Creek,NUYAKA,TR-HOPPER CREEK,OWRB,Earth,40,25-50 feet,690,0,1950,1950-1959,800,800,400,NULL,NULL,1100,Controlled,2,Low,Not Rated
07243500,SCS-Quapaw Creek Site-10,OK12063,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.487176999999996,-96.854927,Oklahoma,Lincoln,SPARKS,TR-SAND CREEK,OWRB,Earth,45,25-50 feet,1050,0,1973,1970-1979,821,821,79,15,NULL,2000,Controlled,1,Low,Not Rated
07243500,Belle Isle Station Pond,OK83013,BELLE ISLE STATION CORP,Private,Flood Risk Reduction,35.52770608,-97.53572925,Oklahoma,Oklahoma,OKLAHOMA CITY,TRIB DEEP FORK CREEK,OWRB,NULL,12.61,Less than 25 feet,NULL,0,2001,Since 2000,863,863,0,NULL,NULL,NULL,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-33,OK10614,CREEK CO CONS DIST,State,Flood Risk Reduction,35.883068,-96.390714,Oklahoma,Creek,BRISTOW,SAND CREEK,OWRB,Earth,32,25-50 feet,1375,0,1961,1960-1969,870,870,58,16,2.02,14938,Controlled,1,High,Fair
07243500,SCS-Robinson Creek Site-1,OK22130,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.584154999999996,-96.712779,Oklahoma,Lincoln,NULL,TR ROBINSON CREEK,OWRB,Earth,29,25-50 feet,1400,0,1983,1980-1989,884,884,213,23,2.2,489,Controlled,2,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-015r,OK02106,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.832014,-97.268817,Oklahoma,Logan,MERIDIAN,TR-BEAR CREEK,OWRB,Earth,35,25-50 feet,1300,0,1960,1960-1969,892,892,260,40,NULL,3150,Controlled,2,Low,Not Rated
07243500,SCS-Quapaw Creek Site-25,OK12066,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.517288,-97.055332,Oklahoma,Lincoln,MEEKER,TR-QUAPAW CREEK,OWRB,Earth,40,25-50 feet,1500,0,1976,1970-1979,913,913,86,17,NULL,1660,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-32,OK02144,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.568531,-97.010158,Oklahoma,Lincoln,MEEKER,WILDHORSE CREEK,OWRB,Earth,34,25-50 feet,1100,0,1973,1970-1979,917,917,110,25,NULL,860,Controlled,1,Low,Not Rated
07243500,SCS-Dry Creek Site-17,OK22212,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.821863,-96.761615,Oklahoma,Lincoln,KENDRICK,DEEP FORK RIVER,OWRB,Earth,42,25-50 feet,1150,0,1992,1990-1999,924,924,268,40,3.35,2596,Controlled,2,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-H01,OK12076,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.569683999999995,-96.506553,Oklahoma,Okfuskee,MIDWAY,TR-HARRICAN CREEK,OWRB,Earth,37,25-50 feet,1200,0,1973,1970-1979,974,974,95,24,NULL,550,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-11,OK20763,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.491761,-96.862962,Oklahoma,Lincoln,MEEKER,SAND CREEK,OWRB,Earth,38,25-50 feet,1400,0,1970,1970-1979,981,981,127,31,NULL,3170,Controlled,1,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-12,OK10605,CREEK CO CONS DIST,State,Flood Risk Reduction,35.923642,-96.535939,Oklahoma,Creek,DEPEW,SPRING CREEK,OWRB,Earth,32,25-50 feet,1380,0,1968,1960-1969,988,988,196,45,NULL,1880,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-N01,OK12092,OKMULGEE CO CONS DIST,State,Flood Risk Reduction,35.599437,-96.178692,Oklahoma,Okmulgee,OKFUSKEE,TR-BRIER CR,OWRB,Earth,30,25-50 feet,1550,0,1976,1970-1979,1020,1020,106,28,NULL,850,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-30,OK02143,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.537181,-97.012825,Oklahoma,Lincoln,MEEKER,TR-QUAPAW CREEK,OWRB,Earth,42,25-50 feet,900,0,1968,1960-1969,1031,1031,255,25,NULL,1100,Controlled,2,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-05,OK10414,CREEK CO CONS DIST,State,Flood Risk Reduction,35.880471,-96.617634,Oklahoma,Creek,DEPEW,TR-LITTLE DEEP FORK CREEK,OWRB,Earth,35,25-50 feet,880,0,1968,1960-1969,1056,1056,157,37,NULL,3025,Controlled,1,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-N02,OK12093,OKMULGEE CO CONS DIST,State,Flood Risk Reduction,35.592604,-96.168891,Oklahoma,Okmulgee,OKFUSKEE,TR-BRIER CR,OWRB,Earth,33,25-50 feet,1550,0,1976,1970-1979,1060,1060,102,25,NULL,890,Controlled,1,Low,Not Rated
07243500,SCS-Kickapoo Nations Site-04,OK22070,OKLAHOMA CO CONS DIST,State,Flood Risk Reduction,35.621801999999995,-97.233524,Oklahoma,Oklahoma,LUTHER,TR-SMITH CR,OWRB,Earth,40,25-50 feet,1150,0,1986,1980-1989,1073,1073,154,34,3.5,2632,Controlled,1,Significant,Fair
07243500,SCS-Okfuskee Tributaries Site-H10,OK12083,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.613749999999996,-96.536142,Oklahoma,Okfuskee,MICAWBER,TR-HILLIBY CREEK,OWRB,Earth,26,25-50 feet,1520,0,1976,1970-1979,1097,1097,200,40,NULL,607,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-002r,OK02129,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.776426,-97.087388,Oklahoma,Lincoln,WESSTON,TR-BEAR CREEK,OWRB,Earth,30,25-50 feet,1130,0,1963,1960-1969,1113,1113,122,38,NULL,2480,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-23,OK02138,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.505113,-97.024371,Oklahoma,Lincoln,MEEKER,TR-QUAPAW CREEK,OWRB,Earth,36,25-50 feet,1600,0,1973,1970-1979,1115,1115,88,24,NULL,2980,Controlled,1,Significant,Fair
07243500,Lake Massena,OK12669,CITY OF BRISTOW,Local Government,Recreation,35.829661,-96.407931,Oklahoma,Creek,BRISTOW,TR-CATFISH CREEK,OWRB,Earth,31,25-50 feet,1082,0,1933,1930-1939,1130,1130,865,33,0.52,2084,Controlled,2,High,Satisfactory
07243500,SCS-Bear-Fall & Coon Creek Site-005r,OK02090,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.808377,-97.13898,Oklahoma,Lincoln,WELLSTON,TR-BEAR CREEK,OWRB,Earth,28,25-50 feet,950,0,1963,1960-1969,1138,1138,150,42,NULL,1690,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-008,OK02093,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.844071,-97.227217,Oklahoma,Logan,WELLSTON,GRANT CR,OWRB,Earth,30,25-50 feet,1670,0,1960,1960-1969,1150,1150,112,33,NULL,2050,Controlled,1,Low,Not Rated
07243500,SCS-Bear-Fall & Coon Creek Site-028,OK02113,LOGAN CO CONS DIST,State,Flood Risk Reduction,35.757999,-97.276676,Oklahoma,Logan,LUTHER,TR-COON CREEK,OWRB,Earth,37,25-50 feet,1520,0,1960,1960-1969,1176,1176,125,25,NULL,3200,Controlled,1,Low,Not Rated
07243500,Paden No 1,OK10073,CAROL A & DAVID L RAUCH,Private,Recreation,35.500406999999996,-96.53586,Oklahoma,Okfuskee,MICAWBER,TR-HILLIBY CREEK,OWRB,Earth,43,25-50 feet,1700,0,1940,1940-1949,1200,1200,540,23,NULL,250,Controlled,2,Low,Not Rated
07243500,SCS-Little Deep Fork Creek Site-29,OK10611,CREEK CO CONS DIST,State,Flood Risk Reduction,35.87836725,-96.4402646,Oklahoma,Creek,BRISTOW,LITTLE CATFISH CREEK,OWRB,Earth,26,25-50 feet,1100,0,1961,1960-1969,1251,1251,133,23,NULL,2400,Controlled,1,Low,Not Rated
07243500,SCS-Quapaw Creek Site-31,OK12068,LINCOLN CO CONS DIST,State,Flood Risk Reduction,35.540144,-96.968185,Oklahoma,Lincoln,MEEKER,WILDHORSE CREEK,OWRB,Earth,23,Less than 25 feet,1600,0,1976,1970-1979,1267,1267,205,55,NULL,4610,Controlled,2,Low,Not Rated
07243500,SCS-Okfuskee Tributaries Site-H04,OK12078,OKFUSKEE CO CONS DIST,State,Flood Risk Reduction,35.530085,-96.532644,Oklahoma,Okfuskee,MIDWAY,TR-HILLIBY CREEK,OWRB,Earth,40,25-50 feet,1110,0,1973,1970-1979,1276,1276,62,16,NULL,850,Controlled,1,High,Fair
