SITENO,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_NO10AVE,TOT_NO200AVE,TOT_NO4AVE,TOT_OM,TOT_PERMAVE,TOT_ROCKDEP,TOT_BDAVE,TOT_AWCAVE,TOT_WTDEP,TOT_SALINAVE,TOT_pH,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_KFACT,TOT_KFACT_UP
06450500,32.81,17.55,49.65,95.73,47.39,98.17,0.67,6.3,45.43,1.48,0.13,5.67,145.86,7.29,33.67,0,0,32.4,0,0,4.54,0,29.38,0,0.27,0.25
06452000,43.16,31.05,25.79,94.51,70.11,96.94,0.78,2.38,38.64,1.33,0.14,5.91,178.97,7.66,7.94,0,0,31.46,0,0,5.2,0,55.4,0,0.35,0.33
06453600,40.34,29.99,29.64,95.72,67.88,97.96,0.78,3.62,49.21,1.36,0.13,5.78,118.76,7.39,11.65,0,0,32.06,0,0,26.56,0,29.73,0,0.29,0.29
06454500,39.29,11.43,49.25,92.32,46.79,96.9,0.77,4.34,48.1,1.45,0.14,5.95,92.93,7.55,6.36,0,0,69.56,0,0,1.71,0,22.37,0,0.26,0.23
06464500,28.2,12.84,58.97,96.63,39.49,98.03,0.74,7.43,48.43,1.52,0.12,5.65,142.09,7.21,31.8,0,0,47.16,0,0,4.4,0,16.64,0,0.22,0.21
06468170,50.61,17,32.39,94.07,63.86,96.02,1.57,2.02,60,1.46,0.16,4.86,452.6,7.68,2.35,0,0.07,79.65,0,1.73,3.85,7.54,4.81,0,0.35,0.28
06468250,48.88,16.69,34.45,93.89,61.84,95.87,1.52,2.44,60,1.46,0.16,4.86,433.29,7.67,4.86,0,0.36,77.2,0,1.94,3.89,7.22,4.54,0,0.34,0.27
06470800,47.43,23.75,28.82,90.8,65.13,94.45,0.94,1.9,60,1.42,0.16,4.66,267.41,7.63,2.96,0,0.21,69.52,0,0.85,17.97,6.31,2.19,0,0.36,0.28
06477500,44.64,30.49,24.86,95.3,71.78,96.77,0.89,1.16,59.9,1.4,0.18,4.96,441.4,7.72,0.3,0,0,57.24,0,0.04,8.13,2.57,31.71,0,0.35,0.32
06479215,47.77,22.81,29.43,88.5,63.91,92.91,1.36,3.12,60,1.44,0.16,5.13,197.79,7.56,2.17,0,0,86.25,0,0.51,3.67,2.48,4.91,0,0.34,0.29
06479438,50.09,24.62,25.29,90.97,68.92,94.5,1.43,2.41,60,1.42,0.16,5,199.55,7.56,1.8,0,0,84.39,0,0.57,5.15,3.36,4.74,0,0.35,0.29
06480000,53.56,26.59,19.86,94.05,75.86,96.65,1.65,1.75,60,1.38,0.17,4.85,184.22,7.56,1.09,0,0,79.71,0,1.74,8.39,4.79,4.28,0,0.36,0.29
06600500,62.1,29.53,8.36,98.79,90.54,99.25,1.85,1.31,60,1.38,0.2,4.88,0,7.15,0.18,0,0,84.67,0,11.69,0,2.61,0.85,0,0.38,0.31
06601000,70.65,25.56,3.8,98.92,95.16,99.41,1.42,1.21,60,1.3,0.2,5.35,104.78,7.26,0,0,0,90.93,0,0.63,1.4,2.29,4.75,0,0.39,0.33
06606600,51.45,27.61,20.94,96.04,76.2,97.7,2.33,1.6,60,1.43,0.19,4.12,0.28,7.25,0.49,0,0.45,67.54,0,26.54,0.99,2.99,0.99,0,0.34,0.28
06607200,65.62,27.63,6.75,99.06,92.4,99.43,1.73,1.33,60,1.35,0.2,5.14,0,7.12,0.25,0,0,87.98,0,8.02,0.14,2.57,1.05,0,0.38,0.31
06609500,68.76,26.31,4.93,99.3,94.45,99.6,1.55,1.32,60,1.33,0.2,5.39,0,7.01,0.31,0,0.01,91.45,0,4.89,0.69,1.69,0.97,0,0.38,0.32
06614800,33.09,12.22,54.69,49.85,22.59,55.41,0.91,8.98,49.41,1.42,0.08,5.12,0,5.11,30,0,0,25,0,0,25,0,20,0,0.45,0.1
06622700,33.54,14.63,51.82,51.18,24.78,59.49,0.68,4.05,45.95,1.42,0.08,5.97,32.17,6.24,0,0,0,67.11,0,0,2.34,0,30.55,0,0.32,0.14
06623800,33.21,15.02,51.77,54.78,26.82,61.37,0.63,4.36,46.63,1.43,0.08,5.87,41.08,6.49,4.64,0,0,55.82,0,0,7.75,0,31.79,0,0.31,0.15
06632400,36.34,15.81,47.86,53.78,28.31,62.01,1.09,3.97,44.63,1.4,0.08,5.91,26.07,6.17,0,0,0,66.33,0,0,6.37,0,27.3,0,0.33,0.14
06746095,31.87,11.36,56.76,55.11,23.73,60.63,0.53,6.92,50.39,1.47,0.07,5.39,0,5.66,22.01,0,0,32.99,0,0,22.34,0,22.66,0,0.35,0.11
06784000,58.38,18,23.61,99.74,76.3,99.85,0.39,3.71,60,1.43,0.17,5.78,6.9,7.41,16.72,0,0,80.02,0,0,0.64,0,2.63,0,0.35,0.32
06799500,66.13,27.47,6.4,99.24,92.88,99.46,1.76,1.39,60,1.33,0.19,5.14,128.29,7.06,1.7,0,0,85.81,0,2.21,0.62,3.07,6.6,0,0.38,0.32
06803510,57.12,33.28,9.61,98.19,88.83,99.06,1.65,0.82,60,1.41,0.18,4.42,16.53,6.57,0,0,0,76.67,0,0.96,0.16,1.06,21.14,0,0.37,0.32
06803530,60.81,33.01,6.19,99.12,93.04,99.54,1.89,0.93,60,1.4,0.19,4.36,38.25,6.37,0,0,0,81.04,0,1.74,0.35,2.28,14.58,0,0.37,0.32
06808500,66.9,28.12,4.99,99.2,94.26,99.58,1.53,1.25,60,1.34,0.2,5.25,0,6.67,0.26,0,0,89.87,0,5.65,2.1,1.61,0.52,0,0.38,0.31
06810000,64.98,29.08,5.94,98.76,92.92,99.33,1.55,1.18,60,1.35,0.2,5.07,0,6.6,0.14,0,0,87.32,0,6.16,3.16,2.73,0.49,0,0.37,0.31
06811500,54.14,35.75,10.12,98.22,88.38,98.99,1.53,0.56,60,1.37,0.17,3.2,38.19,6.74,0,0,0,42.29,0,0.8,0.35,2.27,54.3,0,0.36,0.34
06813000,63.02,30.43,6.55,98.51,92.09,99.14,1.47,1.11,60,1.37,0.2,4.99,0,6.48,0,0,0,85.5,0,6.45,3.6,3.62,0.83,0,0.38,0.31
06814000,48.66,35.59,15.75,96.6,81.44,97.86,1.8,0.47,59.2,1.45,0.16,3.46,28.16,7,0,0,0,42.98,0,0.39,1.17,1.67,53.8,0,0.35,0.33
06815000,51.2,35.55,13.25,96.78,84.01,97.85,1.72,0.52,57.37,1.41,0.16,3.38,35.1,6.96,0,0,0,37.33,0,0.49,2.68,2.07,57.42,0,0.36,0.33
06817000,57.02,32.94,10.04,97.12,87.39,98.25,1.75,0.9,59.97,1.43,0.19,4.31,0,6.3,0,0,0,75.24,0,5.58,12.79,3.05,3.34,0,0.36,0.32
